date,actor1,actor2,goldstein_code,issue,sentence_number,no_idea,goldstein_score,event_description,modality,polarity,subjectivity,orignal_text,num
19011001,USA,"""THERE""",013,"DISEASE,1",middlemarch_sent639_0,NULL,0.4,make optimistic comment,0.21875,-0.0267857142857,0.42380952381,"""He can't be long for this world, my dear; I wouldn't hasten his end, but what with asthma and that inward complaint, let us hope there is something better for him in another.  And I have no ill-will toward's Mary Garth, but there's justice to be thought of.  And Mr. Featherstone's first wife brought him no money, as my sister did.  Her nieces and nephews can't have so much claim as my sister's.  And I must say I think Mary Garth a dreadful plain girl--more fit for a governess.""",1410
19111105,"""THE ACHE OF DESPAIR""","""HE""",046,,middlemarch_sent4326_0,NULL,7.0,engage in negotiation,1.0,0.5,0.625,"He spoke curtly, feeling the ache of despair as to his being able to carry out any purpose that Rosamond had set her mind against.",1411
19111105,"""HE""","""THE ACHE OF DESPAIR""",046,,middlemarch_sent4326_0,NULL,7.0,engage in negotiation,1.0,0.5,0.625,"He spoke curtly, feeling the ache of despair as to his being able to carry out any purpose that Rosamond had set her mind against.",1412
19021112,"""HE""","""MR. FAREBROTHER""",0231,,middlemarch_sent1046_1,NULL,3.4,appeal for economic aid,0.30303030303,0.282121212121,0.504545454545,"But as it was not eleven o'clock, he chose to walk in the brisk air towards the tower of St. Botolph's, Mr. Farebrother's church, which stood out dark, square, and massive against the starlight.  It was the oldest church in Middlemarch; the living, however, was but a vicarage worth barely four hundred a-year. Lydgate had heard that, and he wondered now whether Mr. Farebrother cared about the money he won at cards; thinking, ""He seems a very pleasant fellow, but Bulstrode may have his good reasons.""  Many things would be easier to Lydgate if it should turn out that Mr. Bulstrode was generally justifiable.  ""What is his religious doctrine to me, if he carries some good notions along with it?  One must use such brains as are to be found.""",1413
19021113,"""THIS GROUND""","""HIM""",060,,middlemarch_sent1047_0,NULL,6.0,"engage in material cooperation, not specified below",0.142857142857,0.168677849928,0.543674843675,"These were actually Lydgate's first meditations as he walked away from Mr. Vincy's, and on this ground I fear that many ladies will consider him hardly worthy of their attention.  He thought of Rosamond and her music only in the second place; and though, when her turn came, he dwelt on the image of her for the rest of his walk, he felt no agitation, and had no sense that any new current had set into his life. He could not marry yet; he wished not to marry for several years; and therefore he was not ready to entertain the notion of being in love with a girl whom he happened to admire.  He did admire Rosamond exceedingly; but that madness which had once beset him about Laure was not, he thought, likely to recur in relation to any other woman. Certainly, if falling in love had been at all in question, it would have been quite safe with a creature like this Miss Vincy, who had just the kind of intelligence one would desire in a woman--polished, refined, docile, lending itself to finish in all the delicacies of life, and enshrined in a body which expressed this with a force of demonstration that excluded the need for other evidence.  Lydgate felt sure that if ever he married, his wife would have that feminine radiance, that distinctive womanhood which must be classed with flowers and music, that sort of beauty which by its very nature was virtuous, being moulded only for pure and delicate joys.",1414
19071031,"""HER""","""DESKS""",043,,middlemarch_sent2860_0,NULL,2.8,host a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1415
19071031,"""FRESHITT""","""DRAWERS""",043,,middlemarch_sent2860_0,NULL,2.8,host a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1416
19071031,"""FRESHITT""","""DESKS""",043,,middlemarch_sent2860_0,NULL,2.8,host a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1417
19071031,"""DESKS""","""HER""",042,,middlemarch_sent2860_0,NULL,1.9,make a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1418
19071031,"""HER""","""DRAWERS""",043,,middlemarch_sent2860_0,NULL,2.8,host a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1419
19071031,"""DRAWERS""","""HER""",042,,middlemarch_sent2860_0,NULL,1.9,make a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1420
19071031,"""DRAWERS""","""FRESHITT""",042,,middlemarch_sent2860_0,NULL,1.9,make a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1421
19071031,"""DESKS""","""FRESHITT""",042,,middlemarch_sent2860_0,NULL,1.9,make a visit,0.875,-0.0677083333333,0.278125,"After collecting papers of business which she wished to examine, she locked up again the desks and drawers--all empty of personal words for her--empty of any sign that in her husband's lonely brooding his heart had gone out to her in excuse or explanation; and she went back to Freshitt with the sense that around his last hard demand and his last injurious assertion of his power, the silence was unbroken.",1422
19030711,"""EVERYTHING""","""THE BEAUTIFUL YOUNG ENGLISH LADY""",010,,middlemarch_sent1287_0,NULL,0.0,"make statement, not specified below",0.583333333333,0.209523809524,0.456349206349,"They found Naumann painting industriously, but no model was present; his pictures were advantageously arranged, and his own plain vivacious person set off by a dove-colored blouse and a maroon velvet cap, so that everything was as fortunate as if he had expected the beautiful young English lady exactly at that time.",1423
19030704,"""HER""","""DRIVE WITH THEM""",120,,middlemarch_sent1280_0,NULL,-4.0,"reject, not specified below",0.2,0.15,0.466666666667,"Mr. Casaubon, seeing Dorothea look earnestly towards him, could not but ask her if she would be interested in such visits: he was now at her service during the whole day; and it was agreed that Will should come on the morrow and drive with them.",1424
19030704,"""HER""","""MORROW WITH THEM""",120,,middlemarch_sent1280_0,NULL,-4.0,"reject, not specified below",0.2,0.15,0.466666666667,"Mr. Casaubon, seeing Dorothea look earnestly towards him, could not but ask her if she would be interested in such visits: he was now at her service during the whole day; and it was agreed that Will should come on the morrow and drive with them.",1425
19031218,"""ONE""","""A GREAT INCOME""",046,,middlemarch_sent1447_0,NULL,7.0,engage in negotiation,0.416666666667,0.0802579365079,0.417063492063,"""One--only one.  Fanny Hackbutt comes at half past eleven.  I am not getting a great income now,"" said Mrs. Garth, smiling.  ""I am at a low ebb with pupils.  But I have saved my little purse for Alfred's premium: I have ninety-two pounds.  He can go to Mr. Hanmer's now; he is just at the right age.""",1426
19031219,"""HE""","""THE BOY""",100,,middlemarch_sent1448_1,NULL,-5.0,"demand, not specified below",0.592105263158,0.382142857143,0.414285714286,"This did not lead well towards the news that Mr. Garth was on the brink of losing ninety-two pounds and more.  Fred was silent.  ""Young gentlemen who go to college are rather more costly than that,"" Mrs. Garth innocently continued, pulling out the edging on a cap-border. ""And Caleb thinks that Alfred will turn out a distinguished engineer: he wants to give the boy a good chance.  There he is!  I hear him coming in.  We will go to him in the parlor, shall we?""",1427
